employee_name,user_id,email,role,business_unit,functional_unit,department,team,supervisor,user,pc
Echo Leandra Torres,ELT0769,Echo.Leandra.Torres@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,ELT0769,PC-6632
Katell Jasmine Wiggins,KJW0416,Katell.Jasmine.Wiggins@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,KJW0416,PC-4955
Cairo Theodore Robles,CTR0341,Cairo.Theodore.Robles@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,CTR0341,PC-3847
Dolan Igor Cortez,DIC0988,Dolan.Igor.Cortez@dtaa.com,NursePractitioner,1,1 - Adminstration,5 - Medical,,Alec Mannix Mcneil,DIC0988,PC-5454
Jane Justina Hunt,JJH0292,Jane.Justina.Hunt@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,JJH0292,PC-3847
Mira Jamalia Snow,MJS0890,Mira.Jamalia.Snow@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,MJS0890,PC-5016
Tarik Odysseus Rivera,TOR0193,Tarik.Odysseus.Rivera@dtaa.com,AdministrativeAssistant,1,6 - PurchasingAndContracts,1 - Purchasing,,August Armando Evans,TOR0193,PC-1283
Sophia Cora Battle,SCB0534,Sophia.Cora.Battle@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,SCB0534,PC-5764
Maxwell Dante Hutchinson,MDH0686,Maxwell.Dante.Hutchinson@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,MDH0686,PC-3847
Jonathan Orlando Marsh,JOM0750,Jonathan.Orlando.Marsh@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,JOM0750,PC-8989
Burke Randall Burnett,BRB0355,Burke.Randall.Burnett@dtaa.com,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Sharon Britanni Kerr,BRB0355,PC-3847
Macon Joseph Morrison,MJM0510,Macon.Joseph.Morrison@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,MJM0510,PC-3847
Kibo Josiah Murray,KJM0887,Kibo.Josiah.Murray@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,KJM0887,PC-7695
Courtney Brynn Garrett,CBG0398,Courtney.Brynn.Garrett@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,CBG0398,PC-5927
Raya Regan Church,RRC0553,Raya.Regan.Church@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,RRC0553,PC-4124
Tara Dai Stevenson,TDS0984,Tara.Dai.Stevenson@dtaa.com,ComputerTrainer,1,1 - Adminstration,3 - Training,,Walter Kaseem Foley,TDS0984,PC-0132
Libby Rosalyn Richard,LRR0148,Libby.Rosalyn.Richard@dtaa.com,Manager,1,4 - Finance,3 - FinancialPlanning,,Thomas Vladimir Stokes,LRR0148,PC-3847
Amelia Rhoda Burgess,ARB0834,Amelia.Rhoda.Burgess@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,ARB0834,PC-0320
Kareem Porter Collins,KPC0073,Kareem.Porter.Collins@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,KPC0073,PC-2638
Charde Lareina Barrett,CLB0774,Charde.Lareina.Barrett@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,CLB0774,PC-7029
Valentine Elton Britt,VEB0935,Valentine.Elton.Britt@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,VEB0935,PC-3534
Macey Christen Turner,MCT0720,Macey.Christen.Turner@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,MCT0720,PC-4952
Jameson Damian Franco,JDF0593,Jameson.Damian.Franco@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,JDF0593,PC-3847
Callum Jasper Gilmore,CJG0470,Callum.Jasper.Gilmore@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,CJG0470,PC-2765
Riley Ginger Guy,RGG0064,Riley.Ginger.Guy@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,,Todd Vance Spears,RGG0064,PC-8859
Bethany Xerxes Johnson,BXJ0010,Bethany.Xerxes.Johnson@dtaa.com,Director,1,1 - Adminstration,1 - Personnel,,Halla Cathleen Simmons,BXJ0010,PC-2231
William Beau Callahan,WBC0315,William.Beau.Callahan@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,WBC0315,PC-0215
Claudia Galena Baldwin,CGB0637,Claudia.Galena.Baldwin@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,CGB0637,PC-8508
Chadwick Armand Nunez,CAN0842,Chadwick.Armand.Nunez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,CAN0842,PC-9196
Hyatt Trevor Hayes,HTH0007,Hyatt.Trevor.Hayes@dtaa.com,VicePresident,1,5 - SalesAndMarketing,,,Mona Susan Shannon,HTH0007,PC-3847
Bell Jorden Martinez,BJM0111,Bell.Jorden.Martinez@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,BJM0111,PC-6866
Meredith Ainsley Wolf,MAW0166,Meredith.Ainsley.Wolf@dtaa.com,Manager,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Donovan Carlos Chapman,MAW0166,PC-2143
Preston Plato Fischer,PPF0435,Preston.Plato.Fischer@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,PPF0435,PC-1809
Samuel Eden James,SEJ0677,Samuel.Eden.James@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,SEJ0677,PC-0507
Alden Caesar Velez,ACV0812,Alden.Caesar.Velez@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,ACV0812,PC-2550
Kane Walter Eaton,KWE0082,Kane.Walter.Eaton@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,KWE0082,PC-1933
Edan Ciaran Larson,ECL0930,Edan.Ciaran.Larson@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,ECL0930,PC-8127
Randall Hashim Palmer,RHP0484,Randall.Hashim.Palmer@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,RHP0484,PC-3847
Brenda Alika Matthews,BAM0636,Brenda.Alika.Matthews@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,BAM0636,PC-8138
Dale Dorian Mercado,DDM0579,Dale.Dorian.Mercado@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,DDM0579,PC-3675
Ursula Idona Richard,UIR0043,Ursula.Idona.Richard@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,UIR0043,PC-0008
Jaquelyn Cassandra Roberson,JCR0172,Jaquelyn.Cassandra.Roberson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,JCR0172,PC-6713
Aquila Tanner Ellison,ATE0869,Aquila.Tanner.Ellison@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,ATE0869,PC-1313
Isadora Blaine Shepherd,IBS0836,Isadora.Blaine.Shepherd@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,IBS0836,PC-3847
Dylan Tiger Terry,DTT0076,Dylan.Tiger.Terry@dtaa.com,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Declan Lester Moss,DTT0076,PC-9973
Price Rashad Mullen,PRM0740,Price.Rashad.Mullen@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,PRM0740,PC-1017
Florence Gloria Whitney,FGW0853,Florence.Gloria.Whitney@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,FGW0853,PC-3847
Judith Shaeleigh Hayden,JSH0330,Judith.Shaeleigh.Hayden@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,JSH0330,PC-5423
Ferris Stone Bender,FSB0399,Ferris.Stone.Bender@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,FSB0399,PC-1275
